id,store_url,domain,platform,source
506,https://soup.myshopify.com,soup.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
507,https://businessdvds.myshopify.com,businessdvds.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
508,https://barefootstitches.myshopify.com,barefootstitches.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
509,https://youngineurope.myshopify.com,youngineurope.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
510,https://technorama.myshopify.com,technorama.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
511,https://sisco.myshopify.com,sisco.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
512,https://zensure.myshopify.com,zensure.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
513,https://bonbon.myshopify.com,bonbon.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
514,https://shockwaverider.myshopify.com,shockwaverider.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
515,https://altitudetea.myshopify.com,altitudetea.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
516,https://breakdancingchimp.myshopify.com,breakdancingchimp.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
517,https://patsar.myshopify.com,patsar.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
518,https://organics.myshopify.com,organics.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
519,https://senio-reutlingen.myshopify.com,senio-reutlingen.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
520,https://gallery.myshopify.com,gallery.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
521,https://t-recs.myshopify.com,t-recs.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
522,https://baffledbytech.myshopify.com,baffledbytech.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
523,https://asimov.myshopify.com,asimov.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
524,https://suler.myshopify.com,suler.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
525,https://bogdans83.myshopify.com,bogdans83.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
526,https://vectis.myshopify.com,vectis.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
527,https://jgbunsens.myshopify.com,jgbunsens.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
528,https://testingit.myshopify.com,testingit.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
529,https://gadgetboy.myshopify.com,gadgetboy.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
530,https://utahstandard.myshopify.com,utahstandard.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
531,https://esale.myshopify.com,esale.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
532,https://architecture.myshopify.com,architecture.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
533,https://bunti.myshopify.com,bunti.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
534,https://fatmansoftball.myshopify.com,fatmansoftball.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
535,https://conversation.myshopify.com,conversation.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
536,https://mobile.myshopify.com,mobile.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
537,https://costavida.myshopify.com,costavida.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
538,https://comfortzone.myshopify.com,comfortzone.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
539,https://noeliver.myshopify.com,noeliver.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
540,https://mmtd.myshopify.com,mmtd.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
541,https://wrick.myshopify.com,wrick.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
542,https://maccomicstrip.myshopify.com,maccomicstrip.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
543,https://chilang.myshopify.com,chilang.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
544,https://magicaudio.myshopify.com,magicaudio.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
545,https://misato.myshopify.com,misato.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
546,https://loadingreadyrun.myshopify.com,loadingreadyrun.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
547,https://vovito.myshopify.com,vovito.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
548,https://shopstores4sure.myshopify.com,shopstores4sure.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
549,https://vaughn.myshopify.com,vaughn.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
550,https://donkey.myshopify.com,donkey.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
551,https://palma.myshopify.com,palma.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
552,https://emillmo.myshopify.com,emillmo.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
553,https://hwthrifts.myshopify.com,hwthrifts.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
554,https://stymie.myshopify.com,stymie.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
555,https://videmo.myshopify.com,videmo.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
556,https://quinari.myshopify.com,quinari.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
557,https://adulteratedjedi.myshopify.com,adulteratedjedi.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
558,https://blake.myshopify.com,blake.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
559,https://www.grainmills.co.nz,www.grainmills.co.nz,Shopify,GitHub Gist alexfilatov shopifystores.csv
560,https://vector.myshopify.com,vector.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
561,https://jarredbishop.myshopify.com,jarredbishop.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
562,https://cara-tm.myshopify.com,cara-tm.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
563,https://marie.myshopify.com,marie.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
564,https://indesign.myshopify.com,indesign.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
565,https://goofiz.myshopify.com,goofiz.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
566,https://yangwawa.myshopify.com,yangwawa.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
567,https://yeahdave.myshopify.com,yeahdave.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
568,https://yamiyama.myshopify.com,yamiyama.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
569,https://duran.myshopify.com,duran.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
570,https://stormlab.myshopify.com,stormlab.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
571,https://schwagr.myshopify.com,schwagr.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
572,https://buxx.myshopify.com,buxx.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
573,https://verticality.myshopify.com,verticality.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
574,https://plasticmind.myshopify.com,plasticmind.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
575,https://treelife.myshopify.com,treelife.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
576,https://blossomagic.myshopify.com,blossomagic.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
577,https://bobbyjohn.myshopify.com,bobbyjohn.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
578,https://jangutuzine.myshopify.com,jangutuzine.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
579,https://floco.myshopify.com,floco.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
580,https://vivalarockabilly.myshopify.com,vivalarockabilly.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
581,https://lackadaisy.myshopify.com,lackadaisy.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
582,https://slovakshop.myshopify.com,slovakshop.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
583,https://randyjensenonline.myshopify.com,randyjensenonline.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
584,https://tienda.myshopify.com,tienda.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
585,https://cafedave.myshopify.com,cafedave.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
586,https://crystalsilver.myshopify.com,crystalsilver.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
587,https://skinrevivalsolutions.myshopify.com,skinrevivalsolutions.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
588,https://lookstylish.myshopify.com,lookstylish.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
589,https://yellyin.myshopify.com,yellyin.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
590,https://yawpsoft.myshopify.com,yawpsoft.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
591,https://nicolas.myshopify.com,nicolas.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
592,https://chess.myshopify.com,chess.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
593,https://vinyls.myshopify.com,vinyls.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
594,https://aikadesign.myshopify.com,aikadesign.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
595,https://cricket.myshopify.com,cricket.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
596,https://vibrantplanet.myshopify.com,vibrantplanet.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
597,https://stillnotkickedthebucket.myshopify.com,stillnotkickedthebucket.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
598,https://shaiin.myshopify.com,shaiin.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
599,https://spinron.myshopify.com,spinron.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
600,https://thequaintoldcottage.myshopify.com,thequaintoldcottage.myshopify.com,Shopify,GitHub Gist alexfilatov shopifystores.csv
